trials1.thisRepN,trials1.thisTrialN,trials1.thisN,trials1.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,instr1.started,instr1.stopped,instr1Resp.keys,instr1Resp.rt,instr1Resp.started,instr1Resp.stopped,fix1.started,fix1.stopped,trial1Mouse.x,trial1Mouse.y,trial1Mouse.leftButton,trial1Mouse.midButton,trial1Mouse.rightButton,trial1Mouse.time,trial1Mouse.started,trial1Mouse.stopped,step,targetangle_deg,trial1Target.started,trial1Target.stopped,trial1Home.started,trial1Home.stopped,trial1Cursor.started,trial1Cursor.stopped,trial1Num.started,trial1Num.stopped,trial1Skip.keys,trial1Skip.rt,trial1Skip.started,trial1Skip.stopped,instr2.started,instr2.stopped,instr2Resp.keys,instr2Resp.rt,instr2Resp.started,instr2Resp.stopped,fix2.started,fix2.stopped,trial2Mouse.x,trial2Mouse.y,trial2Mouse.leftButton,trial2Mouse.midButton,trial2Mouse.rightButton,trial2Mouse.time,trial2Mouse.started,trial2Mouse.stopped,trial2Target.started,trial2Target.stopped,trial2Home.started,trial2Home.stopped,trial2Cursor.started,trial2Cursor.stopped,trial2Num.started,trial2Num.stopped,trial2Skip.keys,trial2Skip.rt,trial2Skip.started,trial2Skip.stopped,instr3.started,instr3.stopped,instr3Resp.keys,instr3Resp.rt,instr3Resp.started,instr3Resp.stopped,fix3.started,fix3.stopped,trial3Mouse.x,trial3Mouse.y,trial3Mouse.leftButton,trial3Mouse.midButton,trial3Mouse.rightButton,trial3Mouse.time,trial3Mouse.started,trial3Mouse.stopped,trial3Target.started,trial3Target.stopped,trial3Home.started,trial3Home.stopped,trial3Cursor.started,trial3Cursor.stopped,trial3Num.started,trial3Num.stopped,trial3Skip.keys,trial3Skip.rt,trial3Skip.started,trial3Skip.stopped,thanks.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9,0,9,0,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0028850999660789967, 0.013265399960801005, 0.02489689993672073, 0.04153950000181794, 0.05812470009550452, 0.07484130002558231, 0.09141290001571178, 0.10842010006308556, 0.12473760009743273, 0.14143800013698637, 0.158217899966985, 0.17467620014213026, 0.1913187000900507, 0.20804960001260042, 0.2251548001077026]",27.245337600121275,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",60,27.245337600121275,None,27.245337600121275,None,27.245337600121275,None,27.245337600121275,None,space,0.2067551000509411,27.245337600121275,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
10,0,10,0,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.003322599921375513, 0.014121399959549308, 0.024868600070476532, 0.040756599977612495, 0.05744220013730228, 0.07419420010410249, 0.09064609999768436, 0.10737819992937148, 0.12416750006377697, 0.14060809998773038, 0.15735510014928877, 0.1740093999542296, 0.19065350014716387, 0.20731359999626875, 0.22405169997364283, 0.2411239999346435]",27.480214199982584,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",30,27.480214199982584,None,27.480214199982584,None,27.480214199982584,None,27.480214199982584,None,space,0.21987529983744025,27.480214199982584,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
11,0,11,0,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0030319001525640488, 0.013390999985858798, 0.024903099983930588, 0.040751100052148104, 0.05746900010854006, 0.07413269998505712, 0.09133239998482168, 0.10756830009631813, 0.12407700018957257, 0.14072670019231737, 0.1574570001102984, 0.17409470002166927, 0.19067510007880628, 0.2078839000314474]",27.729266199981794,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",60,27.729266199981794,None,27.729266199981794,None,27.729266199981794,None,27.729266199981794,None,space,0.19520910014398396,27.729266199981794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
12,0,12,0,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0033749998547136784, 0.01395779987797141, 0.039845299907028675, 0.057038099970668554, 0.07397529995068908, 0.0903286999091506, 0.10701909987255931, 0.12367150001227856, 0.14028179994784296, 0.15701299998909235, 0.17382619995623827, 0.1903029999230057, 0.20750599983148277, 0.22415739996358752]",27.94644089997746,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",30,27.94644089997746,None,27.94644089997746,None,27.94644089997746,None,27.94644089997746,None,space,0.21000339998863637,27.94644089997746,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
13,0,13,0,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0035657999105751514, 0.014912100043147802, 0.03962830011732876, 0.05699760001152754, 0.07370480010285974, 0.0903016000520438, 0.10691690002568066, 0.1236612000502646, 0.14026160002686083, 0.15693760011345148, 0.1736131999641657, 0.19020710000768304, 0.20691989990882576, 0.22410900006070733]",28.180586900096387,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",60,28.180586900096387,None,28.180586900096387,None,28.180586900096387,None,28.180586900096387,None,space,0.2077999000903219,28.180586900096387,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
14,0,14,0,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0036985999904572964, 0.014950599987059832, 0.03980030003003776, 0.057173100067302585, 0.07384660001844168, 0.09053940000012517, 0.10717139998450875, 0.12410839996300638, 0.1404828999657184, 0.15734799997881055, 0.17382250004447997, 0.19048270001076162, 0.2071106000803411, 0.2238406001124531, 0.24047209997661412]",28.413628899957985,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",30,28.413628899957985,None,28.413628899957985,None,28.413628899957985,None,28.413628899957985,None,space,0.23037600005045533,28.413628899957985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.65884799999185,None,space,0.2252505999058485,28.65884799999185,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",30,,,,,,,,,,,,,,,,,,,28.90797959989868,None,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0028761001303792, 0.01611720002256334, 0.031434600008651614, 0.04689130000770092, 0.06353739998303354, 0.08020600001327693, 0.09684360004030168, 0.11357460008002818, 0.13026520004495978, 0.14683660003356636, 0.1639931001700461]",29.90802039997652,None,29.90802039997652,None,29.90802039997652,None,29.90802039997652,None,29.90802039997652,None,space,0.14404519996605814,29.90802039997652,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",60,,,,,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.002862700028344989, 0.013869800139218569, 0.02806750009767711, 0.04475670005194843, 0.06137870019301772, 0.07853540009818971, 0.09462760016322136, 0.11139560001902282, 0.12805100018158555, 0.14478490012697875, 0.1618673000484705, 0.17801590007729828, 0.19468180020339787]",30.091345000080764,None,30.091345000080764,None,30.091345000080764,None,30.091345000080764,None,30.091345000080764,None,space,0.1847226000390947,30.091345000080764,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",30,,,,,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0032277998980134726, 0.013742799870669842, 0.03247259999625385, 0.049622499849647284, 0.06640059989877045, 0.08303589979186654, 0.100193299818784, 0.1163581998553127, 0.13303559995256364, 0.1496313998941332, 0.1663694998715073, 0.1829958998132497, 0.20023650000803173]",30.30279290000908,None,30.30279290000908,None,30.30279290000908,None,30.30279290000908,None,30.30279290000908,None,space,0.18126769992522895,30.30279290000908,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",60,,,,,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.002891800133511424, 0.013452599989250302, 0.03135930001735687, 0.04894180013798177, 0.06548780016601086, 0.08184200013056397, 0.09873070009052753, 0.1153275000397116, 0.13238360011018813, 0.14865620015189052, 0.16528910002671182, 0.18198009999468923, 0.19868550007231534, 0.2153191000688821, 0.23232530010864139]",30.5199416000396,None,30.5199416000396,None,30.5199416000396,None,30.5199416000396,None,30.5199416000396,None,space,0.21224220003932714,30.5199416000396,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",30,,,,,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.002895799931138754, 0.01338019990362227, 0.03167639998719096, 0.04873749986290932, 0.06548829982057214, 0.08220770000480115, 0.09881250001490116, 0.11543919984251261, 0.13213879987597466, 0.15049799997359514, 0.16558429994620383, 0.18228970002382994, 0.1989106999244541, 0.2157892999239266, 0.23209699988365173, 0.24919769982807338]",30.77017130004242,None,30.77017130004242,None,30.77017130004242,None,30.77017130004242,None,30.77017130004242,None,space,0.2342091000173241,30.77017130004242,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",60,,,,,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0027347002178430557, 0.013320200145244598, 0.03130930010229349, 0.04867560020647943, 0.06542610004544258, 0.08198050013743341, 0.09861400001682341, 0.11525990022346377, 0.1332727000117302, 0.1485987000633031, 0.1652705001179129, 0.18202320020645857, 0.19863570015877485, 0.21525060012936592, 0.23197650001384318]",31.037355999927968,None,31.037355999927968,None,31.037355999927968,None,31.037355999927968,None,31.037355999927968,None,space,0.20664660003967583,31.037355999927968,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",30,,,,,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.002772500040009618, 0.013278299942612648, 0.03215230000205338, 0.049377999966964126, 0.06657799985259771, 0.08264759997837245, 0.09952099993824959, 0.11605429998598993, 0.13259160006418824, 0.14933669986203313, 0.16718459990806878]",31.286366200074553,None,31.286366200074553,None,31.286366200074553,None,31.286366200074553,None,31.286366200074553,None,space,0.1497884001582861,31.286366200074553,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",60,,,,,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0027631998527795076, 0.013662999961525202, 0.030651099979877472, 0.04719469998963177, 0.06391239981167018, 0.08057079999707639, 0.09720660001039505, 0.1138088998850435, 0.13096649991348386, 0.147209299961105, 0.16380909993313253, 0.18050109990872443, 0.19713789992965758, 0.2138478998094797]",31.471703599905595,None,31.471703599905595,None,31.471703599905595,None,31.471703599905595,None,31.471703599905595,None,space,0.20429879985749722,31.471703599905595,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",30,,,,,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0031852000392973423, 0.013274800032377243, 0.032062399899587035, 0.04928999999538064, 0.06590599985793233, 0.08253429993055761, 0.09961729985661805, 0.11579319997690618, 0.13253489998169243, 0.14921929989941418, 0.16581789986230433, 0.18251849990338087, 0.19914989988319576, 0.2158089999575168, 0.23314279993064702]",31.7030382999219,None,31.7030382999219,None,31.7030382999219,None,31.7030382999219,None,31.7030382999219,None,space,0.21303720003925264,31.7030382999219,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",60,,,,,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0032722000032663345, 0.014323299983516335, 0.03156839986331761, 0.048297599889338017, 0.06492889998480678, 0.0816562999971211, 0.09829710004851222, 0.11490719998255372, 0.1315766000188887, 0.1482791998423636, 0.16491379984654486, 0.18156629987061024, 0.1982778999954462, 0.21482849982567132, 0.232037799898535]",31.95436320011504,None,31.95436320011504,None,31.95436320011504,None,31.95436320011504,None,31.95436320011504,None,space,0.21800509979948401,31.95436320011504,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
